Compound::DB00514	CbG	Gene::1136
Compound::DB00686	CbG	Gene::2246
Compound::DB00786	CbG	Gene::4317
Compound::DB01209	CbG	Gene::4988
Compound::DB01588	CbG	Gene::2560
Compound::DB00175	CbG	Gene::1577
Compound::DB00813	CbG	Gene::100861540
Compound::DB00869	CbG	Gene::765
Compound::DB00172	CbG	Gene::11212
Compound::DB01250	CbG	Gene::240
Compound::DB00313	CbG	Gene::5742
Compound::DB00217	CbG	Gene::3758
Compound::DB06262	CbG	Gene::6530
Compound::DB01115	CbG	Gene::8912
Compound::DB00213	CbG	Gene::1544
Compound::DB00203	CbG	Gene::1576
Compound::DB00150	CbG	Gene::10352
Compound::DB00909	CbG	Gene::6328
Compound::DB00847	CbG	Gene::4887
Compound::DB00451	CbG	Gene::353189
Compound::DB00575	CbG	Gene::148
Compound::DB01218	CbG	Gene::1558
Compound::DB06716	CbG	Gene::213
Compound::DB01364	CbG	Gene::6571
Compound::DB01559	CbG	Gene::2561
Compound::DB00502	CbG	Gene::1815
Compound::DB00715	CbG	Gene::1132
Compound::DB01133	CbG	Gene::5770
Compound::DB00390	CbG	Gene::480
Compound::DB01086	CbG	Gene::6332
Compound::DB00334	CbG	Gene::147
Compound::DB00975	CbG	Gene::5147
Compound::DB01332	CbG	Gene::6564
Compound::DB00786	CbG	Gene::4316
Compound::DB00381	CbG	Gene::1558
Compound::DB00536	CbG	Gene::9132
Compound::DB01065	CbG	Gene::1588
Compound::DB00594	CbG	Gene::6339
Compound::DB00194	CbG	Gene::135
Compound::DB01236	CbG	Gene::2559
Compound::DB00907	CbG	Gene::6336
Compound::DB00289	CbG	Gene::6532
Compound::DB00619	CbG	Gene::147746
Compound::DB00323	CbG	Gene::1312
Compound::DB00568	CbG	Gene::8913
Compound::DB00655	CbG	Gene::1559
Compound::DB01123	CbG	Gene::2147
Compound::DB01032	CbG	Gene::56606
Compound::DB00316	CbG	Gene::1268
Compound::DB01233	CbG	Gene::1585
Compound::DB04855	CbG	Gene::5243
Compound::DB00917	CbG	Gene::1583
Compound::DB04877	CbG	Gene::5243
Compound::DB08877	CbG	Gene::659
Compound::DB06287	CbG	Gene::2280
Compound::DB00215	CbG	Gene::1128
Compound::DB01144	CbG	Gene::768
Compound::DB00115	CbG	Gene::166785
Compound::DB01268	CbG	Gene::11329
Compound::DB00327	CbG	Gene::1559
Compound::DB01015	CbG	Gene::54600
Compound::DB00673	CbG	Gene::100861540
Compound::DB01296	CbG	Gene::7124
Compound::DB06616	CbG	Gene::11200
Compound::DB00738	CbG	Gene::1565
Compound::DB00440	CbG	Gene::5243
Compound::DB01151	CbG	Gene::3358
Compound::DB01110	CbG	Gene::10242
Compound::DB00703	CbG	Gene::1571
Compound::DB00300	CbG	Gene::1544
Compound::DB00751	CbG	Gene::5243
Compound::DB01254	CbG	Gene::695
Compound::DB00492	CbG	Gene::1636
Compound::DB00404	CbG	Gene::2562
Compound::DB01242	CbG	Gene::1576
Compound::DB00233	CbG	Gene::4353
Compound::DB08795	CbG	Gene::6564
Compound::DB00255	CbG	Gene::1548
Compound::DB01087	CbG	Gene::1543
Compound::DB00471	CbG	Gene::5742
Compound::DB00371	CbG	Gene::1557
Compound::DB00130	CbG	Gene::343641
Compound::DB00619	CbG	Gene::759
Compound::DB00915	CbG	Gene::6582
Compound::DB00334	CbG	Gene::3362
Compound::DB00583	CbG	Gene::1384
Compound::DB04842	CbG	Gene::153
Compound::DB01173	CbG	Gene::116443
Compound::DB01149	CbG	Gene::147
Compound::DB00669	CbG	Gene::9429
Compound::DB00570	CbG	Gene::10382
Compound::DB00228	CbG	Gene::1571
Compound::DB01576	CbG	Gene::147
Compound::DB00537	CbG	Gene::1551
Compound::DB00723	CbG	Gene::148
Compound::DB00471	CbG	Gene::240
Compound::DB01198	CbG	Gene::1571
Compound::DB00917	CbG	Gene::1544
Compound::DB00917	CbG	Gene::9376
Compound::DB00975	CbG	Gene::5138
Compound::DB01248	CbG	Gene::28234
Compound::DB00983	CbG	Gene::1557
Compound::DB00867	CbG	Gene::5226
Compound::DB00549	CbG	Gene::1557
Compound::DB00093	CbG	Gene::552
Compound::DB01094	CbG	Gene::1545
Compound::DB01594	CbG	Gene::200959
Compound::DB00794	CbG	Gene::1555
Compound::DB01131	CbG	Gene::1559
Compound::DB01075	CbG	Gene::1129
Compound::DB09028	CbG	Gene::1139
Compound::DB01088	CbG	Gene::5142
Compound::DB00279	CbG	Gene::6554
Compound::DB00753	CbG	Gene::1571
Compound::DB06616	CbG	Gene::7301
Compound::DB01544	CbG	Gene::1576
Compound::DB01029	CbG	Gene::1576
Compound::DB00123	CbG	Gene::6545
Compound::DB00273	CbG	Gene::765
Compound::DB01628	CbG	Gene::1559
Compound::DB00540	CbG	Gene::3350
Compound::DB00458	CbG	Gene::1544
Compound::DB00835	CbG	Gene::1132
Compound::DB01108	CbG	Gene::3284
Compound::DB04861	CbG	Gene::3350
Compound::DB08828	CbG	Gene::5004
Compound::DB00624	CbG	Gene::1588
Compound::DB00921	CbG	Gene::1558
Compound::DB01254	CbG	Gene::2048
Compound::DB00154	CbG	Gene::5742
Compound::DB00145	CbG	Gene::92292
Compound::DB00158	CbG	Gene::8714
Compound::DB06616	CbG	Gene::25
Compound::DB00405	CbG	Gene::3757
Compound::DB00997	CbG	Gene::1555
Compound::DB00651	CbG	Gene::5144
Compound::DB00738	CbG	Gene::6285
Compound::DB00583	CbG	Gene::54677
Compound::DB00567	CbG	Gene::6564
Compound::DB00536	CbG	Gene::6584
Compound::DB01248	CbG	Gene::10864
Compound::DB00530	CbG	Gene::80122
Compound::DB00608	CbG	Gene::1577
Compound::DB08804	CbG	Gene::1588
Compound::DB00278	CbG	Gene::2147
Compound::DB08834	CbG	Gene::6579
Compound::DB00332	CbG	Gene::1131
Compound::DB06616	CbG	Gene::659
Compound::DB01229	CbG	Gene::596
Compound::DB00289	CbG	Gene::1576
Compound::DB01186	CbG	Gene::148
Compound::DB01045	CbG	Gene::8647
Compound::DB01223	CbG	Gene::1544
Compound::DB00988	CbG	Gene::3350
Compound::DB00289	CbG	Gene::3356
Compound::DB00619	CbG	Gene::761
Compound::DB06148	CbG	Gene::6532
Compound::DB01238	CbG	Gene::1565
Compound::DB01327	CbG	Gene::213
Compound::DB06795	CbG	Gene::765
Compound::DB00420	CbG	Gene::1576
Compound::DB06589	CbG	Gene::9429
Compound::DB00945	CbG	Gene::5743
Compound::DB01037	CbG	Gene::1555
Compound::DB08873	CbG	Gene::1577
Compound::DB04855	CbG	Gene::3757
Compound::DB00543	CbG	Gene::1128
Compound::DB00726	CbG	Gene::5243
Compound::DB08981	CbG	Gene::5743
Compound::DB06589	CbG	Gene::1544
Compound::DB08865	CbG	Gene::7294
Compound::DB00774	CbG	Gene::768
Compound::DB00647	CbG	Gene::4986
Compound::DB00356	CbG	Gene::1544
Compound::DB04946	CbG	Gene::1815
Compound::DB00586	CbG	Gene::4363
Compound::DB00748	CbG	Gene::1558
Compound::DB00458	CbG	Gene::1133
Compound::DB06616	CbG	Gene::1436
Compound::DB05294	CbG	Gene::558
Compound::DB01076	CbG	Gene::28234
Compound::DB01151	CbG	Gene::154
Compound::DB04868	CbG	Gene::23632
Compound::DB00882	CbG	Gene::1588
Compound::DB01136	CbG	Gene::7498
Compound::DB01085	CbG	Gene::1128
Compound::DB01065	CbG	Gene::805
Compound::DB00160	CbG	Gene::57505
Compound::DB01621	CbG	Gene::1812
Compound::DB00908	CbG	Gene::1544
Compound::DB00270	CbG	Gene::779
Compound::DB00908	CbG	Gene::1129
Compound::DB01236	CbG	Gene::338567
Compound::DB00196	CbG	Gene::5243
Compound::DB00451	CbG	Gene::6579
Compound::DB08865	CbG	Gene::285220
Compound::DB00604	CbG	Gene::1548
Compound::DB00753	CbG	Gene::2561
Compound::DB00801	CbG	Gene::2569
Compound::DB01280	CbG	Gene::1716
Compound::DB00620	CbG	Gene::5743
Compound::DB00679	CbG	Gene::3358
Compound::DB01100	CbG	Gene::1571
Compound::DB00909	CbG	Gene::377677
Compound::DB00398	CbG	Gene::5894
Compound::DB00935	CbG	Gene::151
Compound::DB04855	CbG	Gene::1565
Compound::DB01110	CbG	Gene::3778
Compound::DB00145	CbG	Gene::140679
Compound::DB00619	CbG	Gene::55244
Compound::DB00523	CbG	Gene::6258
Compound::DB01567	CbG	Gene::2564
Compound::DB00214	CbG	Gene::1557
Compound::DB00497	CbG	Gene::1565
Compound::DB00182	CbG	Gene::6531
Compound::DB00304	CbG	Gene::2099
Compound::DB00189	CbG	Gene::2566
Compound::DB00502	CbG	Gene::1543
Compound::DB00149	CbG	Gene::587
Compound::DB00883	CbG	Gene::1571
Compound::DB00977	CbG	Gene::1555
Compound::DB00585	CbG	Gene::590
Compound::DB01251	CbG	Gene::3767
Compound::DB01028	CbG	Gene::2741
Compound::DB00276	CbG	Gene::7153
Compound::DB00145	CbG	Gene::2905
Compound::DB00259	CbG	Gene::766
Compound::DB00973	CbG	Gene::6646
Compound::DB00842	CbG	Gene::2562
Compound::DB00604	CbG	Gene::1576
Compound::DB08889	CbG	Gene::5693
Compound::DB05294	CbG	Gene::8767
Compound::DB00624	CbG	Gene::64816
Compound::DB06414	CbG	Gene::1559
Compound::DB00367	CbG	Gene::367
Compound::DB00784	CbG	Gene::1645
Compound::DB00334	CbG	Gene::3005
Compound::DB06708	CbG	Gene::1565
Compound::DB00650	CbG	Gene::10257
Compound::DB01058	CbG	Gene::1577
Compound::DB00398	CbG	Gene::147746
Compound::DB01100	CbG	Gene::3350
Compound::DB00839	CbG	Gene::3767
Compound::DB00248	CbG	Gene::1576
Compound::DB00927	CbG	Gene::1557
Compound::DB00829	CbG	Gene::1577
